FIPStxt,State,Area_Name,Attribute,Value
18000,IN,Indiana,RESIDUAL_2021,2659
18000,IN,Indiana,RESIDUAL_2022,-2505
18000,IN,Indiana,RESIDUAL_2023,-51
18000,IN,Indiana,GQ_ESTIMATES_BASE_2020,178370
18000,IN,Indiana,GQ_ESTIMATES_2020,178345
18000,IN,Indiana,GQ_ESTIMATES_2021,178175
18000,IN,Indiana,GQ_ESTIMATES_2022,178459
18000,IN,Indiana,GQ_ESTIMATES_2023,178474
18000,IN,Indiana,R_BIRTH_2021,11.4
18000,IN,Indiana,R_BIRTH_2022,11.8
18000,IN,Indiana,R_BIRTH_2023,11.6
18000,IN,Indiana,R_DEATH_2021,11.4
18000,IN,Indiana,R_DEATH_2022,11.7
18000,IN,Indiana,R_DEATH_2023,10.5
18000,IN,Indiana,R_NATURAL_CHG_2021,0
18000,IN,Indiana,R_NATURAL_CHG_2022,0.1
18000,IN,Indiana,R_NATURAL_CHG_2023,1.1
18000,IN,Indiana,R_INTERNATIONAL_MIG_2021,0.9
18000,IN,Indiana,R_INTERNATIONAL_MIG_2022,2.3
18000,IN,Indiana,R_INTERNATIONAL_MIG_2023,2.6
18000,IN,Indiana,R_DOMESTIC_MIG_2021,2.4
18000,IN,Indiana,R_DOMESTIC_MIG_2022,0.7
18000,IN,Indiana,R_DOMESTIC_MIG_2023,0.7
18000,IN,Indiana,R_NET_MIG_2021,3.3
18000,IN,Indiana,R_NET_MIG_2022,3
18000,IN,Indiana,R_NET_MIG_2023,3.3
19000,IA,Iowa,CENSUS_2020_POP,3190369
19000,IA,Iowa,ESTIMATES_BASE_2020,3190427
19000,IA,Iowa,POP_ESTIMATE_2020,3190904
19000,IA,Iowa,POP_ESTIMATE_2021,3197944
19000,IA,Iowa,POP_ESTIMATE_2022,3199693
19000,IA,Iowa,POP_ESTIMATE_2023,3207004
19000,IA,Iowa,N_POP_CHG_2020,477
19000,IA,Iowa,N_POP_CHG_2021,7040
19000,IA,Iowa,N_POP_CHG_2022,1749
19000,IA,Iowa,N_POP_CHG_2023,7311
19000,IA,Iowa,BIRTHS_2020,9104
19000,IA,Iowa,BIRTHS_2021,35887
19000,IA,Iowa,BIRTHS_2022,36848
19000,IA,Iowa,BIRTHS_2023,36898
19000,IA,Iowa,DEATHS_2020,8036
19000,IA,Iowa,DEATHS_2021,35499
19000,IA,Iowa,DEATHS_2022,35708
19000,IA,Iowa,DEATHS_2023,33119
19000,IA,Iowa,NATURAL_CHG_2020,1068
19000,IA,Iowa,NATURAL_CHG_2021,388
19000,IA,Iowa,NATURAL_CHG_2022,1140
19000,IA,Iowa,NATURAL_CHG_2023,3779
19000,IA,Iowa,INTERNATIONAL_MIG_2020,199
19000,IA,Iowa,INTERNATIONAL_MIG_2021,3701
19000,IA,Iowa,INTERNATIONAL_MIG_2022,9355
19000,IA,Iowa,INTERNATIONAL_MIG_2023,7112
19000,IA,Iowa,DOMESTIC_MIG_2020,-1270
19000,IA,Iowa,DOMESTIC_MIG_2021,1805
19000,IA,Iowa,DOMESTIC_MIG_2022,-7990
19000,IA,Iowa,DOMESTIC_MIG_2023,-3603
19000,IA,Iowa,NET_MIG_2020,-1071
19000,IA,Iowa,NET_MIG_2021,5506
19000,IA,Iowa,NET_MIG_2022,1365
19000,IA,Iowa,NET_MIG_2023,3509
19000,IA,Iowa,RESIDUAL_2020,480
19000,IA,Iowa,RESIDUAL_2021,1146
19000,IA,Iowa,RESIDUAL_2022,-756
19000,IA,Iowa,RESIDUAL_2023,23
19000,IA,Iowa,GQ_ESTIMATES_BASE_2020,98596
19000,IA,Iowa,GQ_ESTIMATES_2020,98575
19000,IA,Iowa,GQ_ESTIMATES_2021,98529
19000,IA,Iowa,GQ_ESTIMATES_2022,98261
19000,IA,Iowa,GQ_ESTIMATES_2023,97595
19000,IA,Iowa,R_BIRTH_2021,11.2
19000,IA,Iowa,R_BIRTH_2022,11.5
19000,IA,Iowa,R_BIRTH_2023,11.5
19000,IA,Iowa,R_DEATH_2021,11.1
19000,IA,Iowa,R_DEATH_2022,11.2
19000,IA,Iowa,R_DEATH_2023,10.3
19000,IA,Iowa,R_NATURAL_CHG_2021,0.1
19000,IA,Iowa,R_NATURAL_CHG_2022,0.4
19000,IA,Iowa,R_NATURAL_CHG_2023,1.2
19000,IA,Iowa,R_INTERNATIONAL_MIG_2021,1.2
19000,IA,Iowa,R_INTERNATIONAL_MIG_2022,2.9
19000,IA,Iowa,R_INTERNATIONAL_MIG_2023,2.2
19000,IA,Iowa,R_DOMESTIC_MIG_2021,0.6
19000,IA,Iowa,R_DOMESTIC_MIG_2022,-2.5
19000,IA,Iowa,R_DOMESTIC_MIG_2023,-1.1
19000,IA,Iowa,R_NET_MIG_2021,1.7
19000,IA,Iowa,R_NET_MIG_2022,0.4
19000,IA,Iowa,R_NET_MIG_2023,1.1
20000,KS,Kansas,CENSUS_2020_POP,2937880
20000,KS,Kansas,ESTIMATES_BASE_2020,2937835
20000,KS,Kansas,POP_ESTIMATE_2020,2938124
20000,KS,Kansas,POP_ESTIMATE_2021,2937946
20000,KS,Kansas,POP_ESTIMATE_2022,2936716
20000,KS,Kansas,POP_ESTIMATE_2023,2940546
20000,KS,Kansas,N_POP_CHG_2020,289
20000,KS,Kansas,N_POP_CHG_2021,-178
20000,KS,Kansas,N_POP_CHG_2022,-1230
20000,KS,Kansas,N_POP_CHG_2023,3830
20000,KS,Kansas,BIRTHS_2020,8510
20000,KS,Kansas,BIRTHS_2021,34168
20000,KS,Kansas,BIRTHS_2022,34547
20000,KS,Kansas,BIRTHS_2023,34768
20000,KS,Kansas,DEATHS_2020,6984
20000,KS,Kansas,DEATHS_2021,32824
20000,KS,Kansas,DEATHS_2022,33274
20000,KS,Kansas,DEATHS_2023,30329
20000,KS,Kansas,NATURAL_CHG_2020,1526
20000,KS,Kansas,NATURAL_CHG_2021,1344
20000,KS,Kansas,NATURAL_CHG_2022,1273
20000,KS,Kansas,NATURAL_CHG_2023,4439
20000,KS,Kansas,INTERNATIONAL_MIG_2020,135
20000,KS,Kansas,INTERNATIONAL_MIG_2021,2069
20000,KS,Kansas,INTERNATIONAL_MIG_2022,5518
20000,KS,Kansas,INTERNATIONAL_MIG_2023,3932
20000,KS,Kansas,DOMESTIC_MIG_2020,-1920
20000,KS,Kansas,DOMESTIC_MIG_2021,-4975
20000,KS,Kansas,DOMESTIC_MIG_2022,-7004
20000,KS,Kansas,DOMESTIC_MIG_2023,-4574
20000,KS,Kansas,NET_MIG_2020,-1785
20000,KS,Kansas,NET_MIG_2021,-2906
20000,KS,Kansas,NET_MIG_2022,-1486
20000,KS,Kansas,NET_MIG_2023,-642
20000,KS,Kansas,RESIDUAL_2020,548
20000,KS,Kansas,RESIDUAL_2021,1384
20000,KS,Kansas,RESIDUAL_2022,-1017
20000,KS,Kansas,RESIDUAL_2023,33
20000,KS,Kansas,GQ_ESTIMATES_BASE_2020,86905
20000,KS,Kansas,GQ_ESTIMATES_2020,86870
20000,KS,Kansas,GQ_ESTIMATES_2021,86399
20000,KS,Kansas,GQ_ESTIMATES_2022,87004
20000,KS,Kansas,GQ_ESTIMATES_2023,87026
20000,KS,Kansas,R_BIRTH_2021,11.6
20000,KS,Kansas,R_BIRTH_2022,11.8
20000,KS,Kansas,R_BIRTH_2023,11.8
20000,KS,Kansas,R_DEATH_2021,11.2
20000,KS,Kansas,R_DEATH_2022,11.3
20000,KS,Kansas,R_DEATH_2023,10.3
20000,KS,Kansas,R_NATURAL_CHG_2021,0.5
20000,KS,Kansas,R_NATURAL_CHG_2022,0.4
20000,KS,Kansas,R_NATURAL_CHG_2023,1.5
20000,KS,Kansas,R_INTERNATIONAL_MIG_2021,0.7
20000,KS,Kansas,R_INTERNATIONAL_MIG_2022,1.9
20000,KS,Kansas,R_INTERNATIONAL_MIG_2023,1.3
20000,KS,Kansas,R_DOMESTIC_MIG_2021,-1.7
20000,KS,Kansas,R_DOMESTIC_MIG_2022,-2.4
20000,KS,Kansas,R_DOMESTIC_MIG_2023,-1.6
20000,KS,Kansas,R_NET_MIG_2021,-1
20000,KS,Kansas,R_NET_MIG_2022,-0.5
20000,KS,Kansas,R_NET_MIG_2023,-0.2
21000,KY,Kentucky,CENSUS_2020_POP,4505836
21000,KY,Kentucky,ESTIMATES_BASE_2020,4506297
21000,KY,Kentucky,POP_ESTIMATE_2020,4508155
21000,KY,Kentucky,POP_ESTIMATE_2021,4507600
21000,KY,Kentucky,POP_ESTIMATE_2022,4511563
21000,KY,Kentucky,POP_ESTIMATE_2023,4526154
21000,KY,Kentucky,N_POP_CHG_2020,1858
21000,KY,Kentucky,N_POP_CHG_2021,-555
21000,KY,Kentucky,N_POP_CHG_2022,3963
21000,KY,Kentucky,N_POP_CHG_2023,14591
21000,KY,Kentucky,BIRTHS_2020,12579
21000,KY,Kentucky,BIRTHS_2021,51364
21000,KY,Kentucky,BIRTHS_2022,52384
21000,KY,Kentucky,BIRTHS_2023,52380
21000,KY,Kentucky,DEATHS_2020,12785
21000,KY,Kentucky,DEATHS_2021,58401
21000,KY,Kentucky,DEATHS_2022,61410
21000,KY,Kentucky,DEATHS_2023,54385
21000,KY,Kentucky,NATURAL_CHG_2020,-206
21000,KY,Kentucky,NATURAL_CHG_2021,-7037
21000,KY,Kentucky,NATURAL_CHG_2022,-9026
21000,KY,Kentucky,NATURAL_CHG_2023,-2005
21000,KY,Kentucky,INTERNATIONAL_MIG_2020,122
21000,KY,Kentucky,INTERNATIONAL_MIG_2021,1757
21000,KY,Kentucky,INTERNATIONAL_MIG_2022,4436
21000,KY,Kentucky,INTERNATIONAL_MIG_2023,7627
21000,KY,Kentucky,DOMESTIC_MIG_2020,1010
21000,KY,Kentucky,DOMESTIC_MIG_2021,3216
21000,KY,Kentucky,DOMESTIC_MIG_2022,9400
21000,KY,Kentucky,DOMESTIC_MIG_2023,8965
21000,KY,Kentucky,NET_MIG_2020,1132
21000,KY,Kentucky,NET_MIG_2021,4973
21000,KY,Kentucky,NET_MIG_2022,13836
21000,KY,Kentucky,NET_MIG_2023,16592
21000,KY,Kentucky,RESIDUAL_2020,932
21000,KY,Kentucky,RESIDUAL_2021,1509
21000,KY,Kentucky,RESIDUAL_2022,-847
21000,KY,Kentucky,RESIDUAL_2023,4
21000,KY,Kentucky,GQ_ESTIMATES_BASE_2020,125368
21000,KY,Kentucky,GQ_ESTIMATES_2020,125292
21000,KY,Kentucky,GQ_ESTIMATES_2021,116951
21000,KY,Kentucky,GQ_ESTIMATES_2022,120265
21000,KY,Kentucky,GQ_ESTIMATES_2023,121207
21000,KY,Kentucky,R_BIRTH_2021,11.4
21000,KY,Kentucky,R_BIRTH_2022,11.6
21000,KY,Kentucky,R_BIRTH_2023,11.6
21000,KY,Kentucky,R_DEATH_2021,13
21000,KY,Kentucky,R_DEATH_2022,13.6
21000,KY,Kentucky,R_DEATH_2023,12
21000,KY,Kentucky,R_NATURAL_CHG_2021,-1.6
21000,KY,Kentucky,R_NATURAL_CHG_2022,-2
21000,KY,Kentucky,R_NATURAL_CHG_2023,-0.4
21000,KY,Kentucky,R_INTERNATIONAL_MIG_2021,0.4
21000,KY,Kentucky,R_INTERNATIONAL_MIG_2022,1
21000,KY,Kentucky,R_INTERNATIONAL_MIG_2023,1.7
21000,KY,Kentucky,R_DOMESTIC_MIG_2021,0.7
21000,KY,Kentucky,R_DOMESTIC_MIG_2022,2.1
21000,KY,Kentucky,R_DOMESTIC_MIG_2023,2
21000,KY,Kentucky,R_NET_MIG_2021,1.1
21000,KY,Kentucky,R_NET_MIG_2022,3.1
21000,KY,Kentucky,R_NET_MIG_2023,3.7
22000,LA,Louisiana,CENSUS_2020_POP,4657757
22000,LA,Louisiana,ESTIMATES_BASE_2020,4657785
22000,LA,Louisiana,POP_ESTIMATE_2020,4652022
22000,LA,Louisiana,POP_ESTIMATE_2021,4627047
22000,LA,Louisiana,POP_ESTIMATE_2022,4588023
22000,LA,Louisiana,POP_ESTIMATE_2023,4573749
22000,LA,Louisiana,N_POP_CHG_2020,-5763
22000,LA,Louisiana,N_POP_CHG_2021,-24975
22000,LA,Louisiana,N_POP_CHG_2022,-39024
22000,LA,Louisiana,N_POP_CHG_2023,-14274
22000,LA,Louisiana,BIRTHS_2020,13555
22000,LA,Louisiana,BIRTHS_2021,57028
22000,LA,Louisiana,BIRTHS_2022,56541
22000,LA,Louisiana,BIRTHS_2023,56209
22000,LA,Louisiana,DEATHS_2020,14807
22000,LA,Louisiana,DEATHS_2021,56872
22000,LA,Louisiana,DEATHS_2022,56876
22000,LA,Louisiana,DEATHS_2023,50094
22000,LA,Louisiana,NATURAL_CHG_2020,-1252
22000,LA,Louisiana,NATURAL_CHG_2021,156
22000,LA,Louisiana,NATURAL_CHG_2022,-335
22000,LA,Louisiana,NATURAL_CHG_2023,6115
22000,LA,Louisiana,INTERNATIONAL_MIG_2020,193
22000,LA,Louisiana,INTERNATIONAL_MIG_2021,3183
22000,LA,Louisiana,INTERNATIONAL_MIG_2022,8225
22000,LA,Louisiana,INTERNATIONAL_MIG_2023,9274
22000,LA,Louisiana,DOMESTIC_MIG_2020,-5154
22000,LA,Louisiana,DOMESTIC_MIG_2021,-28324
22000,LA,Louisiana,DOMESTIC_MIG_2022,-47539
22000,LA,Louisiana,DOMESTIC_MIG_2023,-29692
22000,LA,Louisiana,NET_MIG_2020,-4961
22000,LA,Louisiana,NET_MIG_2021,-25141
22000,LA,Louisiana,NET_MIG_2022,-39314
22000,LA,Louisiana,NET_MIG_2023,-20418
22000,LA,Louisiana,RESIDUAL_2020,450
22000,LA,Louisiana,RESIDUAL_2021,10
22000,LA,Louisiana,RESIDUAL_2022,625
22000,LA,Louisiana,RESIDUAL_2023,29
22000,LA,Louisiana,GQ_ESTIMATES_BASE_2020,124124
22000,LA,Louisiana,GQ_ESTIMATES_2020,124078
22000,LA,Louisiana,GQ_ESTIMATES_2021,123572
22000,LA,Louisiana,GQ_ESTIMATES_2022,123607
22000,LA,Louisiana,GQ_ESTIMATES_2023,123627
22000,LA,Louisiana,R_BIRTH_2021,12.3
22000,LA,Louisiana,R_BIRTH_2022,12.3
22000,LA,Louisiana,R_BIRTH_2023,12.3
22000,LA,Louisiana,R_DEATH_2021,12.3
22000,LA,Louisiana,R_DEATH_2022,12.3
22000,LA,Louisiana,R_DEATH_2023,10.9
22000,LA,Louisiana,R_NATURAL_CHG_2021,0
22000,LA,Louisiana,R_NATURAL_CHG_2022,-0.1
22000,LA,Louisiana,R_NATURAL_CHG_2023,1.3
22000,LA,Louisiana,R_INTERNATIONAL_MIG_2021,0.7
22000,LA,Louisiana,R_INTERNATIONAL_MIG_2022,1.8
22000,LA,Louisiana,R_INTERNATIONAL_MIG_2023,2
22000,LA,Louisiana,R_DOMESTIC_MIG_2021,-6.1
22000,LA,Louisiana,R_DOMESTIC_MIG_2022,-10.3
22000,LA,Louisiana,R_DOMESTIC_MIG_2023,-6.5
22000,LA,Louisiana,R_NET_MIG_2021,-5.4
22000,LA,Louisiana,R_NET_MIG_2022,-8.5
22000,LA,Louisiana,R_NET_MIG_2023,-4.5
23000,ME,Maine,CENSUS_2020_POP,1362359
23000,ME,Maine,ESTIMATES_BASE_2020,1363177
23000,ME,Maine,POP_ESTIMATE_2020,1364517
23000,ME,Maine,POP_ESTIMATE_2021,1378787
23000,ME,Maine,POP_ESTIMATE_2022,1389338
23000,ME,Maine,POP_ESTIMATE_2023,1395722
23000,ME,Maine,N_POP_CHG_2020,1340
23000,ME,Maine,N_POP_CHG_2021,14270
23000,ME,Maine,N_POP_CHG_2022,10551
23000,ME,Maine,N_POP_CHG_2023,6384
23000,ME,Maine,BIRTHS_2020,2997
23000,ME,Maine,BIRTHS_2021,11590
23000,ME,Maine,BIRTHS_2022,12009
23000,ME,Maine,BIRTHS_2023,11945
23000,ME,Maine,DEATHS_2020,3704
23000,ME,Maine,DEATHS_2021,16116
23000,ME,Maine,DEATHS_2022,17977
23000,ME,Maine,DEATHS_2023,16998
23000,ME,Maine,NATURAL_CHG_2020,-707
23000,ME,Maine,NATURAL_CHG_2021,-4526
23000,ME,Maine,NATURAL_CHG_2022,-5968
23000,ME,Maine,NATURAL_CHG_2023,-5053
23000,ME,Maine,INTERNATIONAL_MIG_2020,58
23000,ME,Maine,INTERNATIONAL_MIG_2021,1012
23000,ME,Maine,INTERNATIONAL_MIG_2022,2504
23000,ME,Maine,INTERNATIONAL_MIG_2023,2209
23000,ME,Maine,DOMESTIC_MIG_2020,1803
23000,ME,Maine,DOMESTIC_MIG_2021,17938
23000,ME,Maine,DOMESTIC_MIG_2022,13861
23000,ME,Maine,DOMESTIC_MIG_2023,9216
23000,ME,Maine,NET_MIG_2020,1861
23000,ME,Maine,NET_MIG_2021,18950
23000,ME,Maine,NET_MIG_2022,16365
23000,ME,Maine,NET_MIG_2023,11425
23000,ME,Maine,RESIDUAL_2020,186
23000,ME,Maine,RESIDUAL_2021,-154
23000,ME,Maine,RESIDUAL_2022,154
23000,ME,Maine,RESIDUAL_2023,12
23000,ME,Maine,GQ_ESTIMATES_BASE_2020,37273
23000,ME,Maine,GQ_ESTIMATES_2020,37273
23000,ME,Maine,GQ_ESTIMATES_2021,38761
23000,ME,Maine,GQ_ESTIMATES_2022,41500
23000,ME,Maine,GQ_ESTIMATES_2023,41513
23000,ME,Maine,R_BIRTH_2021,8.4
23000,ME,Maine,R_BIRTH_2022,8.7
23000,ME,Maine,R_BIRTH_2023,8.6
23000,ME,Maine,R_DEATH_2021,11.7
23000,ME,Maine,R_DEATH_2022,13
23000,ME,Maine,R_DEATH_2023,12.2
23000,ME,Maine,R_NATURAL_CHG_2021,-3.3
23000,ME,Maine,R_NATURAL_CHG_2022,-4.3
23000,ME,Maine,R_NATURAL_CHG_2023,-3.6
23000,ME,Maine,R_INTERNATIONAL_MIG_2021,0.7
23000,ME,Maine,R_INTERNATIONAL_MIG_2022,1.8
23000,ME,Maine,R_INTERNATIONAL_MIG_2023,1.6
23000,ME,Maine,R_DOMESTIC_MIG_2021,13.1
23000,ME,Maine,R_DOMESTIC_MIG_2022,10
23000,ME,Maine,R_DOMESTIC_MIG_2023,6.6
23000,ME,Maine,R_NET_MIG_2021,13.8
23000,ME,Maine,R_NET_MIG_2022,11.8
23000,ME,Maine,R_NET_MIG_2023,8.2
24000,MD,Maryland,CENSUS_2020_POP,6177224
24000,MD,Maryland,ESTIMATES_BASE_2020,6177253
24000,MD,Maryland,POP_ESTIMATE_2020,6173689
24000,MD,Maryland,POP_ESTIMATE_2021,6175045
24000,MD,Maryland,POP_ESTIMATE_2022,6163981
24000,MD,Maryland,POP_ESTIMATE_2023,6180253
24000,MD,Maryland,N_POP_CHG_2020,-3564
24000,MD,Maryland,N_POP_CHG_2021,1356
24000,MD,Maryland,N_POP_CHG_2022,-11064
24000,MD,Maryland,N_POP_CHG_2023,16272
24000,MD,Maryland,BIRTHS_2020,17156
24000,MD,Maryland,BIRTHS_2021,67431
24000,MD,Maryland,BIRTHS_2022,68904
24000,MD,Maryland,BIRTHS_2023,67969
24000,MD,Maryland,DEATHS_2020,16929
24000,MD,Maryland,DEATHS_2021,58995
24000,MD,Maryland,DEATHS_2022,57559
24000,MD,Maryland,DEATHS_2023,53770
24000,MD,Maryland,NATURAL_CHG_2020,227
24000,MD,Maryland,NATURAL_CHG_2021,8436
24000,MD,Maryland,NATURAL_CHG_2022,11345
24000,MD,Maryland,NATURAL_CHG_2023,14199
24000,MD,Maryland,INTERNATIONAL_MIG_2020,508
24000,MD,Maryland,INTERNATIONAL_MIG_2021,9041
24000,MD,Maryland,INTERNATIONAL_MIG_2022,23536
24000,MD,Maryland,INTERNATIONAL_MIG_2023,32977
24000,MD,Maryland,DOMESTIC_MIG_2020,-5257
24000,MD,Maryland,DOMESTIC_MIG_2021,-17683
24000,MD,Maryland,DOMESTIC_MIG_2022,-45734
24000,MD,Maryland,DOMESTIC_MIG_2023,-30905
24000,MD,Maryland,NET_MIG_2020,-4749
24000,MD,Maryland,NET_MIG_2021,-8642
24000,MD,Maryland,NET_MIG_2022,-22198
24000,MD,Maryland,NET_MIG_2023,2072
24000,MD,Maryland,RESIDUAL_2020,958
24000,MD,Maryland,RESIDUAL_2021,1562
24000,MD,Maryland,RESIDUAL_2022,-211
24000,MD,Maryland,RESIDUAL_2023,1
24000,MD,Maryland,GQ_ESTIMATES_BASE_2020,125519
24000,MD,Maryland,GQ_ESTIMATES_2020,125499
24000,MD,Maryland,GQ_ESTIMATES_2021,125368
24000,MD,Maryland,GQ_ESTIMATES_2022,125176
24000,MD,Maryland,GQ_ESTIMATES_2023,125196
24000,MD,Maryland,R_BIRTH_2021,10.9
24000,MD,Maryland,R_BIRTH_2022,11.2
24000,MD,Maryland,R_BIRTH_2023,11
24000,MD,Maryland,R_DEATH_2021,9.6
24000,MD,Maryland,R_DEATH_2022,9.3
24000,MD,Maryland,R_DEATH_2023,8.7
24000,MD,Maryland,R_NATURAL_CHG_2021,1.4
24000,MD,Maryland,R_NATURAL_CHG_2022,1.8
24000,MD,Maryland,R_NATURAL_CHG_2023,2.3
24000,MD,Maryland,R_INTERNATIONAL_MIG_2021,1.5
24000,MD,Maryland,R_INTERNATIONAL_MIG_2022,3.8
24000,MD,Maryland,R_INTERNATIONAL_MIG_2023,5.3
24000,MD,Maryland,R_DOMESTIC_MIG_2021,-2.9
24000,MD,Maryland,R_DOMESTIC_MIG_2022,-7.4
24000,MD,Maryland,R_DOMESTIC_MIG_2023,-5
24000,MD,Maryland,R_NET_MIG_2021,-1.4
24000,MD,Maryland,R_NET_MIG_2022,-3.6
24000,MD,Maryland,R_NET_MIG_2023,0.3
25000,MA,Massachusetts,CENSUS_2020_POP,7029917
25000,MA,Massachusetts,ESTIMATES_BASE_2020,7032933
25000,MA,Massachusetts,POP_ESTIMATE_2020,6997713
25000,MA,Massachusetts,POP_ESTIMATE_2021,6991951
25000,MA,Massachusetts,POP_ESTIMATE_2022,6982740
25000,MA,Massachusetts,POP_ESTIMATE_2023,7001399
25000,MA,Massachusetts,N_POP_CHG_2020,-35220
25000,MA,Massachusetts,N_POP_CHG_2021,-5762
25000,MA,Massachusetts,N_POP_CHG_2022,-9211
25000,MA,Massachusetts,N_POP_CHG_2023,18659
25000,MA,Massachusetts,BIRTHS_2020,17113
25000,MA,Massachusetts,BIRTHS_2021,66441
25000,MA,Massachusetts,BIRTHS_2022,69069
25000,MA,Massachusetts,BIRTHS_2023,68387
25000,MA,Massachusetts,DEATHS_2020,22133
25000,MA,Massachusetts,DEATHS_2021,61652
25000,MA,Massachusetts,DEATHS_2022,63566
25000,MA,Massachusetts,DEATHS_2023,61404
25000,MA,Massachusetts,NATURAL_CHG_2020,-5020
25000,MA,Massachusetts,NATURAL_CHG_2021,4789
25000,MA,Massachusetts,NATURAL_CHG_2022,5503
25000,MA,Massachusetts,NATURAL_CHG_2023,6983
25000,MA,Massachusetts,INTERNATIONAL_MIG_2020,908
25000,MA,Massachusetts,INTERNATIONAL_MIG_2021,16477
25000,MA,Massachusetts,INTERNATIONAL_MIG_2022,42932
25000,MA,Massachusetts,INTERNATIONAL_MIG_2023,50647
25000,MA,Massachusetts,DOMESTIC_MIG_2020,-27235
25000,MA,Massachusetts,DOMESTIC_MIG_2021,-26269
25000,MA,Massachusetts,DOMESTIC_MIG_2022,-56813
25000,MA,Massachusetts,DOMESTIC_MIG_2023,-39149
25000,MA,Massachusetts,NET_MIG_2020,-26327
25000,MA,Massachusetts,NET_MIG_2021,-9792
25000,MA,Massachusetts,NET_MIG_2022,-13881
25000,MA,Massachusetts,NET_MIG_2023,11498
25000,MA,Massachusetts,RESIDUAL_2020,-3873
25000,MA,Massachusetts,RESIDUAL_2021,-759
25000,MA,Massachusetts,RESIDUAL_2022,-833
25000,MA,Massachusetts,RESIDUAL_2023,178
25000,MA,Massachusetts,GQ_ESTIMATES_BASE_2020,248488
25000,MA,Massachusetts,GQ_ESTIMATES_2020,222666
25000,MA,Massachusetts,GQ_ESTIMATES_2021,237324
25000,MA,Massachusetts,GQ_ESTIMATES_2022,240270
25000,MA,Massachusetts,GQ_ESTIMATES_2023,240786
25000,MA,Massachusetts,R_BIRTH_2021,9.5
25000,MA,Massachusetts,R_BIRTH_2022,9.9
25000,MA,Massachusetts,R_BIRTH_2023,9.8
25000,MA,Massachusetts,R_DEATH_2021,8.8
25000,MA,Massachusetts,R_DEATH_2022,9.1
25000,MA,Massachusetts,R_DEATH_2023,8.8
25000,MA,Massachusetts,R_NATURAL_CHG_2021,0.7
25000,MA,Massachusetts,R_NATURAL_CHG_2022,0.8
25000,MA,Massachusetts,R_NATURAL_CHG_2023,1
25000,MA,Massachusetts,R_INTERNATIONAL_MIG_2021,2.4
25000,MA,Massachusetts,R_INTERNATIONAL_MIG_2022,6.1
25000,MA,Massachusetts,R_INTERNATIONAL_MIG_2023,7.2
25000,MA,Massachusetts,R_DOMESTIC_MIG_2021,-3.8
25000,MA,Massachusetts,R_DOMESTIC_MIG_2022,-8.1
25000,MA,Massachusetts,R_DOMESTIC_MIG_2023,-5.6
25000,MA,Massachusetts,R_NET_MIG_2021,-1.4
25000,MA,Massachusetts,R_NET_MIG_2022,-2
25000,MA,Massachusetts,R_NET_MIG_2023,1.6
26000,MI,Michigan,CENSUS_2020_POP,10077331
26000,MI,Michigan,ESTIMATES_BASE_2020,10077674
26000,MI,Michigan,POP_ESTIMATE_2020,10070627
26000,MI,Michigan,POP_ESTIMATE_2021,10038117
26000,MI,Michigan,POP_ESTIMATE_2022,10033281
26000,MI,Michigan,POP_ESTIMATE_2023,10037261
26000,MI,Michigan,N_POP_CHG_2020,-7047
26000,MI,Michigan,N_POP_CHG_2021,-32510
26000,MI,Michigan,N_POP_CHG_2022,-4836
26000,MI,Michigan,N_POP_CHG_2023,3980
26000,MI,Michigan,BIRTHS_2020,26588
26000,MI,Michigan,BIRTHS_2021,102799
26000,MI,Michigan,BIRTHS_2022,104411
26000,MI,Michigan,BIRTHS_2023,101911
26000,MI,Michigan,DEATHS_2020,31057
26000,MI,Michigan,DEATHS_2021,115214
26000,MI,Michigan,DEATHS_2022,117927
26000,MI,Michigan,DEATHS_2023,105941
26000,MI,Michigan,NATURAL_CHG_2020,-4469
26000,MI,Michigan,NATURAL_CHG_2021,-12415
26000,MI,Michigan,NATURAL_CHG_2022,-13516
26000,MI,Michigan,NATURAL_CHG_2023,-4030
26000,MI,Michigan,INTERNATIONAL_MIG_2020,409
26000,MI,Michigan,INTERNATIONAL_MIG_2021,7044
26000,MI,Michigan,INTERNATIONAL_MIG_2022,18766
26000,MI,Michigan,INTERNATIONAL_MIG_2023,22817
26000,MI,Michigan,DOMESTIC_MIG_2020,-4859
26000,MI,Michigan,DOMESTIC_MIG_2021,-29881
26000,MI,Michigan,DOMESTIC_MIG_2022,-8588
26000,MI,Michigan,DOMESTIC_MIG_2023,-15051
26000,MI,Michigan,NET_MIG_2020,-4450
26000,MI,Michigan,NET_MIG_2021,-22837
26000,MI,Michigan,NET_MIG_2022,10178
26000,MI,Michigan,NET_MIG_2023,7766
26000,MI,Michigan,RESIDUAL_2020,1872
26000,MI,Michigan,RESIDUAL_2021,2742
26000,MI,Michigan,RESIDUAL_2022,-1498
26000,MI,Michigan,RESIDUAL_2023,244
26000,MI,Michigan,GQ_ESTIMATES_BASE_2020,222039
26000,MI,Michigan,GQ_ESTIMATES_2020,221972
26000,MI,Michigan,GQ_ESTIMATES_2021,195456
26000,MI,Michigan,GQ_ESTIMATES_2022,213238
26000,MI,Michigan,GQ_ESTIMATES_2023,215992
26000,MI,Michigan,R_BIRTH_2021,10.2
26000,MI,Michigan,R_BIRTH_2022,10.4
26000,MI,Michigan,R_BIRTH_2023,10.2
